price	title	description	link	image_link	id	availability	product_type
1000.00 UAH	Пакеты банан для интернет магазинов электроники	Ширина: 300 мм                     Длина: 400 мм                     Толщина: 50 мкм                     Максимальная Нагрузка: 4 кг                     Цвет: Белый	https://www.ukrpak.com/pakety-polietilenovye/pakety-banan-s-proreznoj-ruchkoj/zakazat-paket-banan-s-prorubnoj-ruchkoj-boxx-v-kompanii-ukr-pak-kharkov190331000512190401093825190401102157190401110912190403105439190403112619	https://www.ukrpak.com/components/com_jshopping/files/img_products/________________________________________________1.jpg	159	in stock	Пакеты Полиэтиленовые > Пакеты Банан с Прорубной Ручкой
1000.00 UAH	Пакеты банан для кальянных баров	Ширина: 240 мм                     Длина: 380 мм                     Толщина: 45 мкм                     Максимальная Нагрузка: 4 кг                     Цвет: Белый	https://www.ukrpak.com/pakety-polietilenovye/pakety-banan-s-proreznoj-ruchkoj/zakazat-paket-banan-s-prorubnoj-ruchkoj-boxx-v-kompanii-ukr-pak-kharkov190331000512	https://www.ukrpak.com/components/com_jshopping/files/img_products/_________________________________________________________.jpg	147	in stock	Пакеты Полиэтиленовые > Пакеты Банан с Прорубной Ручкой
1000.00 UAH	Пакеты банан для кошачьего наполнителя	Ширина: 300 мм                     Длина: 320 мм                     Толщина: 60 мкм                     Максимальная Нагрузка: 5 кг                     Цвет: Белый	https://www.ukrpak.com/pakety-polietilenovye/pakety-banan-s-proreznoj-ruchkoj/zakazat-paket-banan-s-prorubnoj-ruchkoj-boxx-v-kompanii-ukr-pak-kharkov190331000512190401093825190401102157190401110912190404103342	https://www.ukrpak.com/components/com_jshopping/files/img_products/_____________________________3.jpg	162	in stock	Пакеты Полиэтиленовые > Пакеты Банан с Прорубной Ручкой
1000.00 UAH	Пакеты банан для кредитных компаний	Ширина: 300 мм                     Длина: 320 мм                     Толщина: 40 мкм                     Максимальная Нагрузка: 3 кг                     Цвет: Желтый	https://www.ukrpak.com/pakety-polietilenovye/pakety-banan-s-proreznoj-ruchkoj/zakazat-paket-banan-s-prorubnoj-ruchkoj-boxx-v-kompanii-ukr-pak-kharkov190331000512190331003908	https://www.ukrpak.com/components/com_jshopping/files/img_products/_________________________1.jpg	148	in stock	Пакеты Полиэтиленовые > Пакеты Банан с Прорубной Ручкой
1000.00 UAH	Пакеты банан для магазинов бижутерии	Ширина: 200 мм                     Длина: 300 мм                     Толщина: 45 мкм                     Максимальная Нагрузка: 3 кг                     Цвет: Белый	https://www.ukrpak.com/pakety-polietilenovye/pakety-banan-s-proreznoj-ruchkoj/zakazat-paket-banan-s-prorubnoj-ruchkoj-boxx-v-kompanii-ukr-pak-kharkov190331000512190401093825190401102157190401110912190403105439	https://www.ukrpak.com/components/com_jshopping/files/img_products/__________________________________________2.jpg	158	in stock	Пакеты Полиэтиленовые > Пакеты Банан с Прорубной Ручкой
1000.00 UAH	Пакеты банан для магазинов женского белья	Ширина: 240 мм                     Длина: 300 мм                     Толщина: 55 мкм                     Максимальная Нагрузка: 4 кг                     Цвет: Черный	https://www.ukrpak.com/pakety-polietilenovye/pakety-banan-s-proreznoj-ruchkoj/zakazat-paket-banan-s-prorubnoj-ruchkoj-boxx-v-kompanii-ukr-pak-kharkov190331000512190401093825190401095324190402171505	https://www.ukrpak.com/components/com_jshopping/files/img_products/_____________________________2.jpg	155	in stock	Пакеты Полиэтиленовые > Пакеты Банан с Прорубной Ручкой
1000.00 UAH	Пакеты банан для магазинов компьютерной техники	Ширина: 350 мм                     Длина: 480 мм                     Толщина: 60 мкм                     Максимальная Нагрузка: 5 кг                     Цвет: Белый	https://www.ukrpak.com/pakety-polietilenovye/pakety-banan-s-proreznoj-ruchkoj/zakazat-paket-banan-s-prorubnoj-ruchkoj-boxx-v-kompanii-ukr-pak-kharkov190331000512190401093825190401102157	https://www.ukrpak.com/components/com_jshopping/files/img_products/______________________________1.jpg	151	in stock	Пакеты Полиэтиленовые > Пакеты Банан с Прорубной Ручкой
1000.00 UAH	Пакеты банан для магазинов оптики	Ширина: 300 мм                     Длина: 320 мм                     Толщина: 45 мкм                     Максимальная Нагрузка: 3 кг                     Цвет: Белый	https://www.ukrpak.com/pakety-polietilenovye/pakety-banan-s-proreznoj-ruchkoj/zakazat-paket-banan-s-prorubnoj-ruchkoj-boxx-v-kompanii-ukr-pak-kharkov190331000512190401093825190401102157190401110912	https://www.ukrpak.com/components/com_jshopping/files/img_products/_____________________________1.jpg	152	in stock	Пакеты Полиэтиленовые > Пакеты Банан с Прорубной Ручкой
1000.00 UAH	Пакеты банан для магазинов парфюмерии	Ширина: 300 мм                     Длина: 450 мм                     Толщина: 50 мкм                     Максимальная Нагрузка: 3 кг                     Цвет: Черный	https://www.ukrpak.com/pakety-polietilenovye/pakety-banan-s-proreznoj-ruchkoj/zakazat-paket-banan-s-prorubnoj-ruchkoj-boxx-v-kompanii-ukr-pak-kharkov190331000512190401093825190401095324	https://www.ukrpak.com/components/com_jshopping/files/img_products/______________________________________1.jpg	150	in stock	Пакеты Полиэтиленовые > Пакеты Банан с Прорубной Ручкой
1000.00 UAH	Пакеты банан для магазинов теплового оборудования	Ширина: 350 мм                     Длина: 450 мм                     Толщина: 60 мкм                     Максимальная Нагрузка: 5 кг                     Цвет: Зеленый	https://www.ukrpak.com/pakety-polietilenovye/pakety-banan-s-proreznoj-ruchkoj/zakazat-paket-banan-s-prorubnoj-ruchkoj-boxx-v-kompanii-ukr-pak-kharkov190331000512190401093825190401102157190401110912190403105439190403115406	https://www.ukrpak.com/components/com_jshopping/files/img_products/___________________________________1.jpg	161	in stock	Пакеты Полиэтиленовые > Пакеты Банан с Прорубной Ручкой
