price	title	description	link	image_link	id	availability	mpn	product_type
351.00 UAH	Набор Для Творчества Мистер Тесто Паста Италия, 27 Элементов (71305)	Нежные равиоли, изысканная паста и вкуснейшие итальянские изделия из теста– кто из нас не любит итальянскую кухню? большой набор «Мистер тесто паста Италия» (71305, strateg) подарит ребенку возможность ощутить себя настоящим шеф – мастером, который создает волшебные блюда на своей кухне! Это итальянский ресторанчик в минитаюре – в наборе есть скалка, ножик для теста, 4 формочки и 4 насадки для макаронницы! А материалом, из которого ребенок приготовит свою первую пасту, станет мягкое и пластичное тесто. Оно отлично лепится, не липнет к ручкам и не пачкает их. Тесто с блестками принимает любую форму, позволит малышу проявить самые смелые фантазии! Их деталей набора можно собрать макаронницу и готовить вкусности для своих друзей. Это настоящее итальянское пиршество! Игра с кулинарным набором развивает навыки приготовления пищи, улучшает моторику и развивает воображение.  Возраст:5+ Комплектация: скалка, ножик, 8 стиков теста, макаронница, 3 тарелочки, 4 контейнера и 2 емкости для хранения, кухонный набор, инструкция размер упаковки: 32.5 см×7.5×41.5 см Материал: мука, пластик	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-mister-testo-pas/	https://nicktoys.com.ua/wp-content/uploads/2019/10/71305-800x800.jpg	664397097	in stock	71305	Наборы Для Лепки > Мистер Тесто
174.00 UAH	Набор Для Творчества Мистер Тесто – Food Show, 28 Элем. (71212)	Ваш малыш любит угощать друзей и готовить еду? помогите создать ему собственную кухню с помощью набора  «Мистер тесто – food show»  (strateg 71212).  Большое количество разных видов вкусных лакомств помогут воспроизвести формочки, кухонные принадлежности, кондитерский шприц и тарелочки для сервировки.  Можно сфантазировать любой вид вкусного угощения и вылепить его из специального теста. Тесто очень пластично, различные цвета легко смешиваются, оно не пачкает руки и может принимать любую форму.  Имеет яркие цвета и абсолютно безопасно. Дополнительный эффект блюдам придадут стики с блестками! Готовые блюда можно разместить на специальной витрине. В комплекте есть красочная инструкция с образцами готовых лакомств. Состав теста: вода, пшеничная мука, соль, консервант, краситель, масло, хлорид кальция, сорбат калия  Возраст: 5+ Материал: пластик, тесто; Комплект: 3 контейнера с тестом (100 гр.), 6 палочек теста (20 гр.), емкость для хранения, 4 кухонных предмета, 3 формы, шприц, 2 фигурных насадки , 2 шт. 3D форм, 3 тарелки, витрина, инструкция; размер упаковки:  26 х 35 х 8 см.	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-mister-testo-food-show-28/	https://nicktoys.com.ua/wp-content/uploads/2019/12/71212-1-800x800.jpg	1568776859	in stock	71212	Наборы Для Лепки > Мистер Тесто
410.00 UAH	Набор Для Творчества Мистер Тесто – Барбекю, 24 Элем. (71408)	Все приглашаются на вечеринку! С помощью набора набор  «Мистер тесто – Барбекю»  (strateg 71408) девочка сможет устроить большое угощение и организовать развлечение для своих друзей. Различные виды блюд помогут воспроизвести формочки, а приготовить все это можно на большом столике барбекю. Простор для фантазии при изготовлении угощений открывает большое количество формочек с овощами и различными фигурами. Можно придумать любой вид блюда и вылепить его из специального теста. Тесто очень пластично, различные цвета легко смешиваются, оно не пачкает руки и может принимать любую форму.  Имеет яркие цвета и абсолютно безопасно. Готовую еду можно сервировать на тарелочке и украсить блестящими добавками из стиков. Состав теста: вода, пшеничная мука, соль, консервант, краситель, масло, хлорид кальция, сорбат калия. Язык украинский.  Возраст: 5+ Материал: пластик, тесто; Комплект: 4 емкости с тестом  по 100 гр., 8 палочек теста  по 20 гр., 2 емкости для хранения, столик-барбекю, ложечка, нож, 2шт. Формочек, вилка, тарелка; размер упаковки:  43 х 32 х 7.5 см.	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-mister-testo-b/	https://nicktoys.com.ua/wp-content/uploads/2019/10/71408-800x800.jpg	465082790	in stock	71408	Наборы Для Лепки > Мистер Тесто
174.00 UAH	Набор Для Творчества Мистер Тесто – Sushi Bar, 26 Элем. (71207)	Ваш малыш любит готовить экзотические блюда? помогите организовать ему ресторан японской кухни для веселой компании с помощью набора  «Мистер тесто – sushi bar»  (strateg 71207).  Большое количество разных видов суши – роллы, сашими, нигири помогут воспроизвести формочки, специальная фактурная каталка и нож.  Можно создать собственную разновидность экзотического блюда и вылепить его из специального теста. Тесто очень пластично, различные цвета легко смешиваются, оно не пачкает руки и может принимать любую форму.  Имеет яркие цвета и абсолютно безопасно. Дополнительный эффект блюдам придадут стики с блестками! Готовые роллы можно разместить на специальной тарелочке на ножках – тамаки и сервировать палочками-хаси. Состав теста: вода, пшеничная мука, соль, консервант, краситель, масло, хлорид кальция, сорбат калия  Возраст: 5+ Материал: пластик, тесто; Комплект: 3 контейнера с тестом (100 гр.), 6 палочек теста (20 гр.), емкость для хранения, 7 тарелок, каталка, фигурная каталка, нож, столик, форма, 3 палочки; размер упаковки:  26 х 35 х 8 см.	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-mister-testo-sushi-bar-26/	https://nicktoys.com.ua/wp-content/uploads/2019/12/71207-1-800x800.jpg	382842486	in stock	71207	Наборы Для Лепки > Мистер Тесто
174.00 UAH	Набор Для Творчества Мистер Тесто – Fast Food, 28 Элем. (71211)	Ваш малыш любит угощать друзей и готовить еду? помогите создать ему собственное кафе быстрого питания с помощью набора  «Мистер тесто – fast food»  (strateg 71211).  Большое количество разных видов вкусной еды помогут воспроизвести формочки, кухонный набор, кондитерский шприц и тарелочки для сервировки.  Можно сфантазировать любой вид вкусного угощения и вылепить его из специального теста. Тесто очень пластично, различные цвета легко смешиваются, оно не пачкает руки и может принимать любую форму.  Имеет яркие цвета и абсолютно безопасно. Дополнительный эффект блюдам придадут стики с блестками! Готовые блюда можно сервировать на тарелочках и в специальном стаканчике. В комплекте есть красочная инструкция с образцами готовых блюд. Состав теста: вода, пшеничная мука, соль, консервант, краситель, масло, хлорид кальция, сорбат калия.   Возраст: 5+ Материал: пластик, тесто; Комплект: 3 контейнера с тестом (100 гр.), 6 палочек теста (20 гр.), емкость для хранения, 4 кухонных предмета, квадратная форм, круглая форма, шприц, 2 фигурных насадки , 4 формы для кексов, 2 тарелки, стаканчик, инструкция; размер упаковки:  26 х 35 х 8 см.	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-mister-testo-fast-food-28/	https://nicktoys.com.ua/wp-content/uploads/2019/10/71211-800x800.jpg	1910601916	in stock	71211	Наборы Для Лепки > Мистер Тесто
174.00 UAH	Набор Для Творчества Мистер Тесто – Picnic, 29 Элем. (71301)	Ваш малыш любит угощать друзей на природе? помогите устроить ему пикник для веселой компании с помощью набора  «Мистер тесто – Picnic»  (strateg 71301).  Большое количество разных видов вкусных закусок и угощений помогут воспроизвести формочки для десерта, кухонный набор и формочки для приготовления бургеров.  Можно сфантазировать любой вид вкусняшки и вылепить его из специального теста. Тесто очень пластично, различные цвета легко смешиваются, оно не пачкает руки и может принимать любую форму.  Имеет яркие цвета и абсолютно безопасно. Дополнительный эффект блюдам придадут стики с блестками! Состав теста: вода, пшеничная мука, соль, консервант, краситель, масло, хлорид кальция, сорбат калия  Возраст: 5+ Материал: пластик, тесто; Комплект: 3 контейнера с тестом (100 гр.), 6 палочек теста (20 гр.), емкость для хранения, 6 кухонных предметов, 8 форм для десерта, 3 формы для бургеров , 2 формы для пикника, вафельница; размер упаковки:  26 х 35 х 8 см.	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-mister-testo-picnic-29-je/	https://nicktoys.com.ua/wp-content/uploads/2019/10/71301-800x800.jpg	1051952423	in stock	71301	Наборы Для Лепки > Мистер Тесто
351.00 UAH	Набор Для Творчества Мистер Тесто Food Paradise, 57 Элементов (71304)	Сладкие пончики, мороженое, вафли и печенье – кто из детишек не любит сладости? большой набор «Мистер тесто food paradise» (71304, strateg) подарит ребенку возможность ощутить себя кондитером и мастером десертов, который создает сладкие шедевры на маленькой кухоньке! Это кондитерская в минитаюре – в наборе есть кондитерский шприц, скалка, кухонный набор, коробочки для готовой продукции и подставка для кексов. А материалом, из которого ребенок приготовит свой сладкий шедевр, станет мягкое тесто. Оно отлично лепится, не липнет и не пачкает ручки. Тесто с блестками принимает любую форму, позволит малышу проявить самые смелые фантазии! Их деталей набора можно собрать свою сладкую фабрику и готовить вкусняшки для своих друзей. Это настоящее сладкое королевство! Игра с кулинарным набором развивает нужные в жизни навыки, улучшает моторику и развивает воображение.  Возраст:5+ Комплектация: набор для мороженого, 8 стиков теста, кухонный набор, 3 формочки-мороженого, 4 контейнера, 2 ёмкости, инструкция, бумажный стаканчик, подставка для кексов, бумажные формы, инструкция размер упаковки: 32.5 см×7.5×41.5 см  Материал: мука, пластик	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-mister-testo-food-paradise-57/	https://nicktoys.com.ua/wp-content/uploads/2019/10/71304-800x800.jpg	1923448101	in stock	71304	Наборы Для Лепки > Мистер Тесто
439.00 UAH	Набор Для Креативного Творчества “REX And friends” (Рус) (71506)	Симпатичные и необычные динозаврики и их приключения – все это малыш сможет  вылепить с помощью набора  «REX and friends». Набор сможет помочь в развитии творческих способностей, фантазии ребенка и просто развлечь. Можно вылепить любую фигурку из специального теста, а формочки помогут придать ей внешний вид различных динозавров. А еще им можно придумать забавные прически! Ограничений нет – только фантазия и желание! Тесто очень пластично, различные цвета легко смешиваются, оно не пачкает руки и может принимать любую форму.  Имеет яркие цвета и абсолютно безопасно, а кроме того, даст возможность поупражняться маленьким пальчикам. Горы и пещеры помогут сфантазировать любые приключения героев, для помощи в творчестве есть инструкция и специальные скульптурные инструменты. Масса для лепки очень пластична, различные цвета легко смешиваются, она не пачкает руки и может принимать любую форму.  Для хранения готовых изделий предусмотрены специальные емкости. Имеет яркие цвета и абсолютно безопасна. Состав теста: вода, пшеничная мука, соль, консервант, краситель, масло, хлорид кальция, сорбат калия.  Возраст: 5+ Материал: тесто, пластик; Комплект: 4 упаковки с тестом, 8 стиков с тестом, нож, ножницы, качалка, 2 емкости, 2 фигурки, 6 формочек, акссессуар (вулканическая гора), инструкция; размер упаковки:  42 х 33 х 17 см.	https://nicktoys.com.ua/product/nabor-dlja-kreativnogo-tvorchestva-rex-and-friends-rus-71506/	https://nicktoys.com.ua/wp-content/uploads/2019/12/71506-800x800.jpg	1306592833	in stock	71506	Новинки > Наборы Для Лепки > Мистер Тесто
491.00 UAH	Набор Для Творчества Мистер Тесто  Подарочный Чемоданчик, 26 Элем., Розовый (71308)	Ваш малыш любит мороженое и сладости, а также угощать ими друзей? большое рабочее место для изготовления вкусняшек «Мистер тесто»  (strateg 71308) выполнено в виде чемоданчика, который легко превращается в столик. Верхняя крышка столика снимается и под ней можно хранить все принадлежности. Различные виды вкусного лакомства помогут воспроизвести формочки, в том числе и объемные 3D, кухонный набор и специальная мороженица. Можно сфантазировать любой вид вкусного угощения и вылепить его из специального теста. Готовые изделия можно украсить деталями из теста с блестками. Тесто очень пластично, различные цвета легко смешиваются, оно не пачкает руки и может принимать любую форму.  Имеет яркие цвета и абсолютно безопасно. Состав теста: вода, пшеничная мука, соль, консервант, краситель, масло, хлорид кальция, сорбат калия.  Возраст: 5+ Материал: пластик, тесто; Комплект: столик с крышкой, 20 палочек теста (20 гр.), кухонные принадлежности, 3D формы, палочки для мороженого; размер упаковки:  41 х 33 х 8.5 см.	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-mister-testo-pod/	https://nicktoys.com.ua/wp-content/uploads/2019/12/71308-1-800x800.jpg	694124245	in stock	71308	Наборы Для Лепки > Мистер Тесто
491.00 UAH	Набор Для Творчества Мистер Тесто Подарочный Чемоданчик, 26 Элем., Голубой (71210)	Ваш малыш любит мороженое и сладости, а также угощать ими друзей? большое рабочее место для изготовления вкусняшек «Мистер тесто – ice cream maker»  (strateg 71210) выполнено в виде чемоданчика, который легко превращается в столик. Верхняя крышка столика снимается и под ней можно хранить все принадлежности. Различные виды вкусного лакомства помогут воспроизвести формочки, в том числе и объемные 3D, кухонный набор и специальная мороженица. Можно сфантазировать любой вид вкусного угощения и вылепить его из специального теста. Готовые изделия можно украсить деталями из теста с блестками. Тесто очень пластично, различные цвета легко смешиваются, оно не пачкает руки и может принимать любую форму.  Имеет яркие цвета и абсолютно безопасно. Состав теста: вода, пшеничная мука, соль, консервант, краситель, масло, хлорид кальция, сорбат калия.  Возраст: 5+ Материал: пластик, тесто; Комплект: столик с крышкой, 20 палочек теста (20 гр.), кухонные принадлежности, 3D формы, палочки для мороженого; размер упаковки:  41 х 33 х 8.5 см.	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-mister-testo-pod-2/	https://nicktoys.com.ua/wp-content/uploads/2019/12/71210-1-800x800.jpg	49239555	in stock	71210	Наборы Для Лепки > Мистер Тесто
807.00 UAH	Набор Для Творчества Мистер Тесто – Творческий Столик, 67 Элем. (71406)	Яркий и привлекательный столик «Мистер тесто – творческий столик»  (strateg 71406) – это удобное место для занятий лепкой. Специальное тесто и большое количество приспособлений и аксессуаров помогут малышу создать множество разных видов вкусняшек, пирожных и сладостей. Необычные и привлекательные изделия помогут воспроизвести специальные формочки, в том числе и объемные 3D, мороженица, вафельница и кухонные принадлежности. Поверхность столика представляет собой большое количество фигурных формочек и имеет крепления для установки кухонных принадлежностей. Можно сфантазировать любой вид вкусного угощения и вылепить его из специального теста. Для сервировки предусмотрены тарелки, стаканчики, вилки и ложечки. Для развития творческих способностей и фантазии ребенка в наборе есть все необходимое для маленького стилиста и парикмахера – ножницы и пресс для изготовления стильных аксессуаров и прически. С помощью принадлежностей ребенок сможет придать креативный внешний вид фигуркам, на которых он сможет проводить все стилистические эксперименты. Ограничений нет – только фантазия и желание! Можно создать любую прическу и вылепить ее из специального теста. Тесто очень пластично, различные цвета легко смешиваются, оно не пачкает руки и может принимать любую форму.  Имеет яркие цвета и абсолютно безопасно. Состав теста: вода, пшеничная мука, соль, консервант, краситель, масло, хлорид кальция, сорбат калия. В наборе есть специальные емкости для хранения теста или готовых изделий от высыхания.  Возраст: 5+ Материал: пластик, тесто; Комплект: столик с ножками и двумя столешницами, 4 контейнера с тестом (100 гр.), 22 палочки теста (20 гр.), 5 емкостей для хранения, мороженица с подставкой и двумя насадками, пресс, вафельница, 4 формочки, 2 фигурки, 2 тарелки, 4 стаканчика, 2 ножа, 2 лопатки, вилка, скалка; размер упаковки:  45 х 44 х 11 см.	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-mister-testo-t/	https://nicktoys.com.ua/wp-content/uploads/2019/10/71406-800x800.jpg	2633695348	in stock	71406	Наборы Для Лепки > Мистер Тесто
174.00 UAH	Набор Для Творчества Мистер Тесто – Ice Cream And Cakes, 33 Элем. (71209)	Ваш малыш любит мороженое и сладости, а также угощать ими друзей? помогите создать ему собственную кондитерскую фабрику с помощью набора  «Мистер тесто – ice cream and cakes»  (strateg 71209).  Большое количество разных видов вкусного лакомства помогут воспроизвести формочки, кухонный набор, кондитерский шприц и стаканчики для мороженого.  Можно придумать любой вид вкусного угощения и вылепить его из специального теста. Тесто очень пластично, различные цвета легко смешиваются, оно не пачкает руки и может принимать любую форму.  Имеет яркие цвета и абсолютно безопасно. Дополнительный эффект сладостям придадут стики с блестками! Готовые вкусняшки можно уложить в специальную красивую коробочку. В комплекте есть красочная инструкция с образцами готовых лакомств. Состав теста: вода, пшеничная мука, соль, консервант, краситель, масло, хлорид кальция, сорбат калия  Возраст: 5+ Материал: пластик, тесто; Комплект: 3 контейнера с тестом (100 гр.), 6 палочек теста (20 гр.), емкость для хранения, 11 кухонных предмета, 2 формы, шприц, 4 фигурных насадки , 2 шт. 3D форм, стаканчик, подставка, коробочка, инструкция; размер упаковки:  26 х 35 х 8 см.	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-mister-testo-ice-cream-and-cakes/	https://nicktoys.com.ua/wp-content/uploads/2019/10/71209-800x800.jpg	1655366622	in stock	71209	Наборы Для Лепки > Мистер Тесто
410.00 UAH	Набор Для Творчества Мистер Тесто – Super Dentist, 28 Элем. (71407)	Почувствовать себя настоящим доктором, испытать себя в роли врача-стоматолога поможет ребенку набор «Мистер тесто – super Dentist»  (strateg 71407). В нем есть все необходимое для маленького медика – от медицинских инструментов и станка для протезирования до работающей бормашинки. С помощью большого количества формочек и принадлежностей ребенок сможет провести осмотр, лечение, удаление и протезирование в зубной полости. И даже есть пациент – объемная голова-манекен с открывающимся ртом! Для начала надо вылепить зубы для манекена из специального теста. Тесто очень пластично, различные цвета легко смешиваются, оно не пачкает руки и может принимать любую форму.  Имеет яркие цвета и абсолютно безопасно. Состав теста: вода, пшеничная мука, соль, консервант, краситель, масло, хлорид кальция, сорбат калия. Питание бормашины – 1 батарейка аа (нет в комплекте).  Возраст: 5+ Материал: пластик, тесто; Комплект: 4 емкости с тестом  по 100 гр., 8 палочек теста  по 20 гр., 2 емкости для хранения, станок для теста, 3 d манекен, стоматологические инструменты; Питание: 1 батарейка аа (нет в комплекте); размер упаковки:  43 х 32 х 7.5 см.	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-mister-testo-super-denti/	https://nicktoys.com.ua/wp-content/uploads/2019/12/71407-1-800x800.jpg	3775082404	in stock	71407	Наборы Для Лепки > Мистер Тесто
410.00 UAH	Набор Для Творчества Мистер Тесто – Hair Care, 28 Элем. (71307)	Развить творческие способности и фантазию ребенка поможет набор «Мистер тесто – hair Care»  (strateg 71307). В нем есть все необходимое для маленького стилиста и парикмахера – от расчески, ножниц и фена до специального станка для изготовления стильных аксессуаров и прически. С помощью большого количества формочек и принадлежностей ребенок сможет придать креативный внешний вид фигурке, на которой он сможет проводить все стилистические эксперименты. Ограничений нет – только фантазия и желание! Можно создать любую прическу и вылепить ее из специального теста. Тесто очень пластично, различные цвета легко смешиваются, оно не пачкает руки и может принимать любую форму.  Имеет яркие цвета и абсолютно безопасно. Готовую прическу можно разместить на голове куклы-фигурки и украсить блестящим макияжем из стиков. Состав теста: вода, пшеничная мука, соль, консервант, краситель, масло, хлорид кальция, сорбат калия  Возраст: 5+ Материал: пластик, тесто; Комплект: 4 емкости с тестом  по 100 гр., 8 палочек теста  по 20 гр., 2 емкости для хранения, станок для теста, фигурка, парикмахерские принадлежности; размер упаковки:  43 х 32 х 7.5 см.	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-mister-testo-hair-care/	https://nicktoys.com.ua/wp-content/uploads/2019/12/71307-1-800x800.jpg	3291885397	in stock	71307	Наборы Для Лепки > Мистер Тесто
351.00 UAH	Набор Для Творчества Мистер Тесто – Spaghetti, 26 Элем. (71303)	Ваш малыш любит угощать друзей и готовить еду? помогите создать ему собственное ресторан итальянской кухни с помощью набора  «Мистер тесто – Spaghetti»  (strateg 71303).  Большое количество разных видов вкусных итальянских блюд помогут воспроизвести специальная машинка для изготовления макарон, формочки, кухонный набор, пельменница и тарелочки для сервировки.  Можно сфантазировать любой вид вкусного угощения и вылепить его из специального теста. Тесто очень пластично, различные цвета легко смешиваются, оно не пачкает руки и может принимать любую форму.  Имеет яркие цвета и абсолютно безопасно. Дополнительный эффект блюдам придадут стики с блестками! А еще в комплекте есть сюрприз для маленького шеф-повара! Готовые блюда можно сервировать на тарелочках. В комплекте есть красочная инструкция с образцами готовых блюд. Состав теста: вода, пшеничная мука, соль, консервант, краситель, масло, хлорид кальция, сорбат калия.   Возраст: 5+ Материал: пластик, тесто; Комплект: 4 контейнера с тестом (100 гр.), 8 палочек теста (20 гр.), 2 емкости для хранения, 5 кухонных предметов, пельменница, машинка для макарон, 3 фигурных насадки , 2 тарелки, миска, инструкция; размер упаковки:  42 х 33 х 8 см.	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-mister-testo-spaghetti-26/	https://nicktoys.com.ua/wp-content/uploads/2019/10/71303-800x800.jpg	3036428492	in stock	71303	Наборы Для Лепки > Мистер Тесто
410.00 UAH	Набор Для Творчества Мистер Тесто – Ice Paradise, 24 Элем. (71502)	С помощью целой фабрики по производству сладкого лакомства – набора  «Мистер тесто – ice Paradise»  (strateg 71502) девочка сможет устроить большое угощение и вечеринку для своих друзей. Необычные и привлекательные виды мороженого помогут воспроизвести различные формочки, специальный станок с различными фигурными насадками и кухонные принадлежности. Простор для фантазии при изготовлении лакомств открывает большое количество формочек с фруктами и различными фигурами. Можно придумать любой вид вкусного угощения и вылепить его из специального теста. Тесто очень пластично, различные цвета легко смешиваются, оно не пачкает руки и может принимать любую форму.  Имеет яркие цвета и абсолютно безопасно. Готовые порции мороженого можно сервировать в стаканчиках или специальных подставках и украсить блестящими добавками из стиков. Состав теста: вода, пшеничная мука, соль, консервант, краситель, масло, хлорид кальция, сорбат калия. Язык украинский.  Возраст: 5+ Материал: пластик, тесто; Комплект: 4 емкости с тестом  по 100 гр., 8 палочек теста по 20 гр., 2 емкости для хранения, миксер-мороженица, 2 ложечки, нож, 2шт. Насадок, 4 стаканчика, 5 подставок; размер упаковки:  43 х 32 х 7.5 см.	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-mister-testo-ice-paradis/	https://nicktoys.com.ua/wp-content/uploads/2019/12/71502-1-800x800.jpg	24864596	in stock	71502	Наборы Для Лепки > Мистер Тесто
174.00 UAH	Набор Для Творчества Jungl, 10 Элем. (71409)	Совместить веселую игру с творчеством, развить фантазию и художественные способности малыша поможет набор «Jungl» (strateg 71409). Малышей ждет увлекательное путешествие по джунглям, знакомство с их обитателями на 3D игровом поле. И самое интересное – забавных зверюшек для игры ребенок может вылепить сам! Из специальной мягкой, воздушной массы gumi clay ребенок может создать любую фигурку, с которой сможет участвовать в игре. Нет ограничений в творчестве – необходима только фантазия! В комплекте есть специальные инструменты для творчества – скульптурные стеки. Масса очень пластична, различные цвета легко смешиваются, она не пачкает руки и может принимать любую форму. Имеет яркие цвета и абсолютно безопасна для детей. Полностью затвердевает, сохраняя вылепленную форму, при комнатной температуре в течение 24 часов. Правила игры очень просты – в соответствии с очками, выпавшими на кубике, можно передвинуть свои фишки на игровом поле. Побеждает тот, кто первым придет к финишу или наберет максимальное количество очков. Кроме этого на игровом поле предусмотрены различные дополнительные задания, ловушки и подсказки. В инструкции приведены правила игры и как определить победителя. Играть могут до 3 человек. Язык украинский.   ; Возраст: 5+  ; Материал: пластик, тесто;  ; Комплект: 7 пакетиков gami clay, 3 стека, 3 фишки, кубик, игровое поле, инструкция;  ; размер упаковки: 29.5 х 23 х 6.5 см.	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-jungl-10-jelem-71409/	https://nicktoys.com.ua/wp-content/uploads/2019/12/71409-1-800x800.jpg	2397765020	in stock	71409	Наборы Массы Для Лепки > Наборы Для Лепки
174.00 UAH	Набор Для Творчества Мистер Тесто – Cup Cake, 28 Элем. (71302)	Совместить развлечение с творчеством, развить фантазию и художественные способности малыша поможет набор «Мистер тесто cup Cake» (strateg 71302). Ваш малыш любит пирожные и сладкие вкусняшки, и ему нравится угощать ими друзей? с помощью набора он сможет создать массу разнообразных угощений. Из специального мягкого скульптурного теста можно вылепить много неповторимых сладостей. Нет ограничений в творчестве – необходима только фантазия! Для сервировки пирожных и десертов предусмотрены различные виды посуды. Большое количество разнообразных формочек поможет придумать различные виды десертов, а кухонные принадлежности помогут в их изготовлении. Готовые вкусняшки можно упаковать в красивую коробочку или сервировать на специальной стойке. Тесто для лепки очень пластично, различные цвета легко смешиваются, оно не пачкает руки и может принимать любую форму. Имеет яркие цвета и абсолютно безопасно для детей. В комплекте есть контейнер для хранении теста. Состав теста для лепки: вода, пшеничная мука, соль, консервант, краситель, масло, хлорид кальция, сорбат калия.    Возраст: 5+  Материал: пластик, тесто;   Комплект: 6 упаковок теста, 3 контейнера с тестом, кухонные принадлежности (4 шт.), формочки 3 d (6 шт.), формочки (6 шт.), контейнер, коробочка, стойка, инструкция;   размер упаковки: 26.5 х 34.5 х 8 см.	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-mister-testo-cup-cake-2/	https://nicktoys.com.ua/wp-content/uploads/2019/10/71302-800x800.jpg	2320606713	in stock	71302	Наборы Массы Для Лепки > Наборы Для Лепки
176.00 UAH	Набор Для Творчества La Petite Desserts, 23 Элем. (71310)	Ваш малыш любит пирожные и сладкие вкусняшки, и ему нравится угощать ими друзей? набор  «La petite desserts»  (strateg 71310) поможет ребенку создать большое количество разных видов пирожных и сладостей. Необычные и привлекательные изделия помогут воспроизвести различные формочки, в том числе и 3D, кондитерский шприц с насадкой и множество предметов для сервировки – вазочки, бокалы, ложечки. Готовые вкусняшки можно украсить различными аксессуарами, которые есть в комплекте. В инструкции приведены образцы изделий. Можно сфантазировать любой вид вкусного угощения и вылепить его из специального крема-суфле bezze. Суфле очень пластично, различные цвета легко смешиваются, оно не пачкает руки и может принимать любую форму.  Имеет яркие цвета и абсолютно безопасно. Состав теста: вода, пшеничная мука, соль, консервант, краситель, масло, хлорид кальция, сорбат калия.  Возраст: 5+ Материал: пластик, масса для лепки; Комплект: масса для лепки, формочки, стаканчики, украшения, ложечки, печеньки; размер упаковки:  27 х 24 х 5 см.	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-la-petite-desserts-23-jelem-71310/	https://nicktoys.com.ua/wp-content/uploads/2019/12/71310-1-800x800.jpg	3902129811	in stock	71310	Наборы Массы Для Лепки > Наборы Для Лепки
