price	title	description	link	image_link	id	availability	mpn	product_type
174.00 UAH	Набор Для Творчества Мистер Тесто – Ice Cream And Cakes, 33 Элем. (71209)	Ваш малыш любит мороженое и сладости, а также угощать ими друзей? помогите создать ему собственную кондитерскую фабрику с помощью набора  «Мистер тесто – ice cream and cakes»  (strateg 71209).  Большое количество разных видов вкусного лакомства помогут воспроизвести формочки, кухонный набор, кондитерский шприц и стаканчики для мороженого.  Можно придумать любой вид вкусного угощения и вылепить его из специального теста. Тесто очень пластично, различные цвета легко смешиваются, оно не пачкает руки и может принимать любую форму.  Имеет яркие цвета и абсолютно безопасно. Дополнительный эффект сладостям придадут стики с блестками! Готовые вкусняшки можно уложить в специальную красивую коробочку. В комплекте есть красочная инструкция с образцами готовых лакомств. Состав теста: вода, пшеничная мука, соль, консервант, краситель, масло, хлорид кальция, сорбат калия  Возраст: 5+ Материал: пластик, тесто; Комплект: 3 контейнера с тестом (100 гр.), 6 палочек теста (20 гр.), емкость для хранения, 11 кухонных предмета, 2 формы, шприц, 4 фигурных насадки , 2 шт. 3D форм, стаканчик, подставка, коробочка, инструкция; размер упаковки:  26 х 35 х 8 см.	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-mister-testo-ice-cream-and-cakes/	https://nicktoys.com.ua/wp-content/uploads/2019/10/71209-800x800.jpg	1655366622	in stock	71209	Мистер Тесто > Наборы Для Лепки
439.00 UAH	Набор Для Креативного Творчества “REX And friends” (Рус) (71506)	Симпатичные и необычные динозаврики и их приключения – все это малыш сможет  вылепить с помощью набора  «REX and friends». Набор сможет помочь в развитии творческих способностей, фантазии ребенка и просто развлечь. Можно вылепить любую фигурку из специального теста, а формочки помогут придать ей внешний вид различных динозавров. А еще им можно придумать забавные прически! Ограничений нет – только фантазия и желание! Тесто очень пластично, различные цвета легко смешиваются, оно не пачкает руки и может принимать любую форму.  Имеет яркие цвета и абсолютно безопасно, а кроме того, даст возможность поупражняться маленьким пальчикам. Горы и пещеры помогут сфантазировать любые приключения героев, для помощи в творчестве есть инструкция и специальные скульптурные инструменты. Масса для лепки очень пластична, различные цвета легко смешиваются, она не пачкает руки и может принимать любую форму.  Для хранения готовых изделий предусмотрены специальные емкости. Имеет яркие цвета и абсолютно безопасна. Состав теста: вода, пшеничная мука, соль, консервант, краситель, масло, хлорид кальция, сорбат калия.  Возраст: 5+ Материал: тесто, пластик; Комплект: 4 упаковки с тестом, 8 стиков с тестом, нож, ножницы, качалка, 2 емкости, 2 фигурки, 6 формочек, акссессуар (вулканическая гора), инструкция; размер упаковки:  42 х 33 х 17 см.	https://nicktoys.com.ua/product/nabor-dlja-kreativnogo-tvorchestva-rex-and-friends-rus-71506/	https://nicktoys.com.ua/wp-content/uploads/2019/12/71506-800x800.jpg	1306592833	in stock	71506	Мистер Тесто > Наборы Для Лепки > Новинки
491.00 UAH	Набор Для Творчества Мистер Тесто  Подарочный Чемоданчик, 26 Элем., Розовый (71308)	Ваш малыш любит мороженое и сладости, а также угощать ими друзей? большое рабочее место для изготовления вкусняшек «Мистер тесто»  (strateg 71308) выполнено в виде чемоданчика, который легко превращается в столик. Верхняя крышка столика снимается и под ней можно хранить все принадлежности. Различные виды вкусного лакомства помогут воспроизвести формочки, в том числе и объемные 3D, кухонный набор и специальная мороженица. Можно сфантазировать любой вид вкусного угощения и вылепить его из специального теста. Готовые изделия можно украсить деталями из теста с блестками. Тесто очень пластично, различные цвета легко смешиваются, оно не пачкает руки и может принимать любую форму.  Имеет яркие цвета и абсолютно безопасно. Состав теста: вода, пшеничная мука, соль, консервант, краситель, масло, хлорид кальция, сорбат калия.  Возраст: 5+ Материал: пластик, тесто; Комплект: столик с крышкой, 20 палочек теста (20 гр.), кухонные принадлежности, 3D формы, палочки для мороженого; размер упаковки:  41 х 33 х 8.5 см.	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-mister-testo-pod/	https://nicktoys.com.ua/wp-content/uploads/2019/12/71308-1-800x800.jpg	694124245	in stock	71308	Мистер Тесто > Наборы Для Лепки
491.00 UAH	Набор Для Творчества Мистер Тесто Подарочный Чемоданчик, 26 Элем., Голубой (71210)	Ваш малыш любит мороженое и сладости, а также угощать ими друзей? большое рабочее место для изготовления вкусняшек «Мистер тесто – ice cream maker»  (strateg 71210) выполнено в виде чемоданчика, который легко превращается в столик. Верхняя крышка столика снимается и под ней можно хранить все принадлежности. Различные виды вкусного лакомства помогут воспроизвести формочки, в том числе и объемные 3D, кухонный набор и специальная мороженица. Можно сфантазировать любой вид вкусного угощения и вылепить его из специального теста. Готовые изделия можно украсить деталями из теста с блестками. Тесто очень пластично, различные цвета легко смешиваются, оно не пачкает руки и может принимать любую форму.  Имеет яркие цвета и абсолютно безопасно. Состав теста: вода, пшеничная мука, соль, консервант, краситель, масло, хлорид кальция, сорбат калия.  Возраст: 5+ Материал: пластик, тесто; Комплект: столик с крышкой, 20 палочек теста (20 гр.), кухонные принадлежности, 3D формы, палочки для мороженого; размер упаковки:  41 х 33 х 8.5 см.	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-mister-testo-pod-2/	https://nicktoys.com.ua/wp-content/uploads/2019/12/71210-1-800x800.jpg	49239555	in stock	71210	Мистер Тесто > Наборы Для Лепки
807.00 UAH	Набор Для Творчества Мистер Тесто – Творческий Столик, 67 Элем. (71406)	Яркий и привлекательный столик «Мистер тесто – творческий столик»  (strateg 71406) – это удобное место для занятий лепкой. Специальное тесто и большое количество приспособлений и аксессуаров помогут малышу создать множество разных видов вкусняшек, пирожных и сладостей. Необычные и привлекательные изделия помогут воспроизвести специальные формочки, в том числе и объемные 3D, мороженица, вафельница и кухонные принадлежности. Поверхность столика представляет собой большое количество фигурных формочек и имеет крепления для установки кухонных принадлежностей. Можно сфантазировать любой вид вкусного угощения и вылепить его из специального теста. Для сервировки предусмотрены тарелки, стаканчики, вилки и ложечки. Для развития творческих способностей и фантазии ребенка в наборе есть все необходимое для маленького стилиста и парикмахера – ножницы и пресс для изготовления стильных аксессуаров и прически. С помощью принадлежностей ребенок сможет придать креативный внешний вид фигуркам, на которых он сможет проводить все стилистические эксперименты. Ограничений нет – только фантазия и желание! Можно создать любую прическу и вылепить ее из специального теста. Тесто очень пластично, различные цвета легко смешиваются, оно не пачкает руки и может принимать любую форму.  Имеет яркие цвета и абсолютно безопасно. Состав теста: вода, пшеничная мука, соль, консервант, краситель, масло, хлорид кальция, сорбат калия. В наборе есть специальные емкости для хранения теста или готовых изделий от высыхания.  Возраст: 5+ Материал: пластик, тесто; Комплект: столик с ножками и двумя столешницами, 4 контейнера с тестом (100 гр.), 22 палочки теста (20 гр.), 5 емкостей для хранения, мороженица с подставкой и двумя насадками, пресс, вафельница, 4 формочки, 2 фигурки, 2 тарелки, 4 стаканчика, 2 ножа, 2 лопатки, вилка, скалка; размер упаковки:  45 х 44 х 11 см.	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-mister-testo-t/	https://nicktoys.com.ua/wp-content/uploads/2019/10/71406-800x800.jpg	2633695348	in stock	71406	Мистер Тесто > Наборы Для Лепки
174.00 UAH	Набор Для Творчества Мистер Тесто – Picnic, 29 Элем. (71301)	Ваш малыш любит угощать друзей на природе? помогите устроить ему пикник для веселой компании с помощью набора  «Мистер тесто – Picnic»  (strateg 71301).  Большое количество разных видов вкусных закусок и угощений помогут воспроизвести формочки для десерта, кухонный набор и формочки для приготовления бургеров.  Можно сфантазировать любой вид вкусняшки и вылепить его из специального теста. Тесто очень пластично, различные цвета легко смешиваются, оно не пачкает руки и может принимать любую форму.  Имеет яркие цвета и абсолютно безопасно. Дополнительный эффект блюдам придадут стики с блестками! Состав теста: вода, пшеничная мука, соль, консервант, краситель, масло, хлорид кальция, сорбат калия  Возраст: 5+ Материал: пластик, тесто; Комплект: 3 контейнера с тестом (100 гр.), 6 палочек теста (20 гр.), емкость для хранения, 6 кухонных предметов, 8 форм для десерта, 3 формы для бургеров , 2 формы для пикника, вафельница; размер упаковки:  26 х 35 х 8 см.	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-mister-testo-picnic-29-je/	https://nicktoys.com.ua/wp-content/uploads/2019/10/71301-800x800.jpg	1051952423	in stock	71301	Мистер Тесто > Наборы Для Лепки
410.00 UAH	Набор Для Творчества Мистер Тесто – Hair Care, 28 Элем. (71307)	Развить творческие способности и фантазию ребенка поможет набор «Мистер тесто – hair Care»  (strateg 71307). В нем есть все необходимое для маленького стилиста и парикмахера – от расчески, ножниц и фена до специального станка для изготовления стильных аксессуаров и прически. С помощью большого количества формочек и принадлежностей ребенок сможет придать креативный внешний вид фигурке, на которой он сможет проводить все стилистические эксперименты. Ограничений нет – только фантазия и желание! Можно создать любую прическу и вылепить ее из специального теста. Тесто очень пластично, различные цвета легко смешиваются, оно не пачкает руки и может принимать любую форму.  Имеет яркие цвета и абсолютно безопасно. Готовую прическу можно разместить на голове куклы-фигурки и украсить блестящим макияжем из стиков. Состав теста: вода, пшеничная мука, соль, консервант, краситель, масло, хлорид кальция, сорбат калия  Возраст: 5+ Материал: пластик, тесто; Комплект: 4 емкости с тестом  по 100 гр., 8 палочек теста  по 20 гр., 2 емкости для хранения, станок для теста, фигурка, парикмахерские принадлежности; размер упаковки:  43 х 32 х 7.5 см.	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-mister-testo-hair-care/	https://nicktoys.com.ua/wp-content/uploads/2019/12/71307-1-800x800.jpg	3291885397	in stock	71307	Мистер Тесто > Наборы Для Лепки
170.00 UAH	Масса Для Лепки Gumi Clay, 14 Цветов, Укр. (71505)	Забавные космические пришельцы, фигурки героев мультиков и все что позволит вылепить фантазия малыша, превратятся в легкие и безопасные игрушки с  помощью самозастывающей массы «Gumi clay». Возможность своими руками создать фигурку любимого персонажа поможет развить творческие способности малыша, моторику пальчиков и воображение. Для помощи маленькому творцу в наборе есть красочная космическая инструкция и специальный инструмент. После того как игрушка готова, масса застывает в течение 30 минут, превращаясь в легкое, но прочное изделие ярких цветов. Масса для лепки очень пластична, различные цвета легко смешиваются, она не пачкает руки и может принимать любую форму.  Имеет яркие цвета и абсолютно безопасна. С готовыми фигурками можно разыграть массу увлекательных приключений на трехмерном игровом поле, для игры в комплекте предусмотрен кубик и фишки – с помощью фантазии вперед к победе в космических битвах! Состав массы: вода, наполнитель, краситель.  Возраст: 5+ Материал: масса для лепки gumi clay, пластик; Цвет: 14 упаковок по 10 гр.; размер упаковки:  30 х 23 х 6.8 см.	https://nicktoys.com.ua/product/massa-dlja-lepki-gumi-clay-14-cvetov-ukr-71505/	https://nicktoys.com.ua/wp-content/uploads/2019/11/71505-800x800.jpg	1088337071	in stock	71505	Наборы Для Лепки > Наборы Массы Для Лепки > Новинки
174.00 UAH	Набор Для Творчества Jungl, 10 Элем. (71409)	Совместить веселую игру с творчеством, развить фантазию и художественные способности малыша поможет набор «Jungl» (strateg 71409). Малышей ждет увлекательное путешествие по джунглям, знакомство с их обитателями на 3D игровом поле. И самое интересное – забавных зверюшек для игры ребенок может вылепить сам! Из специальной мягкой, воздушной массы gumi clay ребенок может создать любую фигурку, с которой сможет участвовать в игре. Нет ограничений в творчестве – необходима только фантазия! В комплекте есть специальные инструменты для творчества – скульптурные стеки. Масса очень пластична, различные цвета легко смешиваются, она не пачкает руки и может принимать любую форму. Имеет яркие цвета и абсолютно безопасна для детей. Полностью затвердевает, сохраняя вылепленную форму, при комнатной температуре в течение 24 часов. Правила игры очень просты – в соответствии с очками, выпавшими на кубике, можно передвинуть свои фишки на игровом поле. Побеждает тот, кто первым придет к финишу или наберет максимальное количество очков. Кроме этого на игровом поле предусмотрены различные дополнительные задания, ловушки и подсказки. В инструкции приведены правила игры и как определить победителя. Играть могут до 3 человек. Язык украинский.   ; Возраст: 5+  ; Материал: пластик, тесто;  ; Комплект: 7 пакетиков gami clay, 3 стека, 3 фишки, кубик, игровое поле, инструкция;  ; размер упаковки: 29.5 х 23 х 6.5 см.	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-jungl-10-jelem-71409/	https://nicktoys.com.ua/wp-content/uploads/2019/12/71409-1-800x800.jpg	2397765020	in stock	71409	Наборы Для Лепки > Наборы Массы Для Лепки
174.00 UAH	Набор Для Творчества Мистер Тесто – Cup Cake, 28 Элем. (71302)	Совместить развлечение с творчеством, развить фантазию и художественные способности малыша поможет набор «Мистер тесто cup Cake» (strateg 71302). Ваш малыш любит пирожные и сладкие вкусняшки, и ему нравится угощать ими друзей? с помощью набора он сможет создать массу разнообразных угощений. Из специального мягкого скульптурного теста можно вылепить много неповторимых сладостей. Нет ограничений в творчестве – необходима только фантазия! Для сервировки пирожных и десертов предусмотрены различные виды посуды. Большое количество разнообразных формочек поможет придумать различные виды десертов, а кухонные принадлежности помогут в их изготовлении. Готовые вкусняшки можно упаковать в красивую коробочку или сервировать на специальной стойке. Тесто для лепки очень пластично, различные цвета легко смешиваются, оно не пачкает руки и может принимать любую форму. Имеет яркие цвета и абсолютно безопасно для детей. В комплекте есть контейнер для хранении теста. Состав теста для лепки: вода, пшеничная мука, соль, консервант, краситель, масло, хлорид кальция, сорбат калия.    Возраст: 5+  Материал: пластик, тесто;   Комплект: 6 упаковок теста, 3 контейнера с тестом, кухонные принадлежности (4 шт.), формочки 3 d (6 шт.), формочки (6 шт.), контейнер, коробочка, стойка, инструкция;   размер упаковки: 26.5 х 34.5 х 8 см.	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-mister-testo-cup-cake-2/	https://nicktoys.com.ua/wp-content/uploads/2019/10/71302-800x800.jpg	2320606713	in stock	71302	Наборы Для Лепки > Наборы Массы Для Лепки
176.00 UAH	Набор Для Творчества La Petite Desserts, 23 Элем. (71310)	Ваш малыш любит пирожные и сладкие вкусняшки, и ему нравится угощать ими друзей? набор  «La petite desserts»  (strateg 71310) поможет ребенку создать большое количество разных видов пирожных и сладостей. Необычные и привлекательные изделия помогут воспроизвести различные формочки, в том числе и 3D, кондитерский шприц с насадкой и множество предметов для сервировки – вазочки, бокалы, ложечки. Готовые вкусняшки можно украсить различными аксессуарами, которые есть в комплекте. В инструкции приведены образцы изделий. Можно сфантазировать любой вид вкусного угощения и вылепить его из специального крема-суфле bezze. Суфле очень пластично, различные цвета легко смешиваются, оно не пачкает руки и может принимать любую форму.  Имеет яркие цвета и абсолютно безопасно. Состав теста: вода, пшеничная мука, соль, консервант, краситель, масло, хлорид кальция, сорбат калия.  Возраст: 5+ Материал: пластик, масса для лепки; Комплект: масса для лепки, формочки, стаканчики, украшения, ложечки, печеньки; размер упаковки:  27 х 24 х 5 см.	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-la-petite-desserts-23-jelem-71310/	https://nicktoys.com.ua/wp-content/uploads/2019/12/71310-1-800x800.jpg	3902129811	in stock	71310	Наборы Для Лепки > Наборы Массы Для Лепки
328.00 UAH	Набор Для Творчества  Savanna, Укр. (51204)	Возможность создать привлекательные просторы саванны с различными забавными обитателями даст возможность малышу набор savanna. Организовать различные ландшафты можно с помощью кинетического песка – удивительного материала. Пластичная масса, состоящая из натурального песка, связанного в одну массу полимером, позволяет вылепить любую игровую фантазию и напоминает влажный песок на пляже. Ни дождь, ни ветер не разрушат песочные здания и скульптуры, которые создаст маленький фантазер! Фигурки различных зверюшек, которые можно изготовить из массы для лепки помогут создать разнообразные формочки с помощью скульптурного стека – яркая инструкция поможет вылепить забавные фигурки. После того как изделие готово, масса застывает, превращаясь в легкое, но прочную игрушку ярких цветов. Ребенок может придумать любую фигурку или композицию – необходима всего лишь фантазия! В процессе игры ребенок будет мять, формовать, сжимать и растягивать песчаную массу, развивая кроме фантазии моторику и двигательные навыки. Кинетический песок – это художественная игра, творчество и обучение одновременно.  Состав – 98% кварцевого песка и 2% специального связующего агента. Это вещество делает песок на ощупь влажным и не дает ему рассыпаться даже спустя долгое время.  Песок не высыхает, частички не прилипают к телу, может принимать любую форму, антибактериальный. Масса для лепки очень пластична, различные цвета легко смешиваются, она не пачкает руки и может принимать любую форму.  Имеет яркие цвета и абсолютно безопасна. В комплекте есть контейнер для хранения массы. Состав массы: вода, наполнитель, краситель. Формочки выполнены из пластика. Упакован набор в яркую цветную коробку и будет отличным подарком для малыша.   Возраст: 5+  Материал: песок, пластилин, пластик;  Комплект: песок (4 цвета по 350 гр.), тесто для лепки (5 цветов), 8 формочек, контейнер, стик, инструкция;  размеры упаковки:  30 х 23.5 х 7 см	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-savanna-ukr-51204/	https://nicktoys.com.ua/wp-content/uploads/2019/11/51204-800x800.jpg	1136594412	in stock	51204	Наборы Для Лепки > Наборы Массы Для Лепки > Новинки
392.00 UAH	Набор Для Творчества La Petite Desserts, 14 Элем. (71309)	Совместить развлечение с творчеством, развить фантазию и художественные способности малыша поможет набор «La petite desserts» (strateg 71309). Ваш малыш любит пирожные и сладкие вкусняшки, и ему нравится угощать ими друзей? с помощью набора он сможет создать угощения с настоящим парижским шармом. Из специальной мягкой, воздушной массы bezze и скульптурного теста можно вылепить массу неповторимых французских сладостей, украшенных декоративными элементами, которые есть в наборе. Нет ограничений в творчестве – необходима только фантазия! Для сервировки пирожных и десертов предусмотрено большое количество разнообразной посуды – вазочек, бокалов, чашечек, мартинниц, вилок и ложечек. Для удобства использования крем-мусс упакован в кульки с фигурными насадками. Масса для лепки bezze очень пластична, различные цвета легко смешиваются, она не пачкает руки и может принимать любую форму.  Имеет яркие цвета и абсолютно безопасна для детей. Полностью затвердевает, сохраняя вылепленную форму, при комнатной температуре в течение 24 часов. Состав теста для лепки: вода, пшеничная мука, соль, консервант, краситель, масло, хлорид кальция, сорбат калия.   Возраст: 6+ Материал: пластик, тесто;  Комплект: 6 палочек bezze, крем-мусс (3 шт.), 4 палочки теста, посуда (20 шт.), декор, инструкция;  размер упаковки: 41.1 х 32.5 х 7.5 см.	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-la-petite-desserts-14-jelem-71309/	https://nicktoys.com.ua/wp-content/uploads/2019/12/71309-1-800x800.jpg	87220793	in stock	71309	Наборы Для Лепки > Наборы Массы Для Лепки
174.00 UAH	Набор Для Творчества Мистер Тесто – Hair Style, 19 Элем. (71306)	Ваш малыш любит делать прически и мечтает стать стилистом? помогите создать ему собственный салон красоты с помощью набора  «Мистер тесто – hair style»  (strateg 71306). Две забавные фигурки – мальчик и девочка ждут, когда малыш с помощью фантазии придумает и создаст для них прическу. В наборе есть все для создания необычных и креативных моделей – ножницы, фен, машинка для стрижки, и, конечно же, то из чего можно вылепить прически – специальное тесто. Тесто очень пластично, различные цвета легко смешиваются, оно не пачкает руки и может принимать любую форму.  Имеет яркие цвета и абсолютно безопасно. Дополнительный эффект внешнему виду придадут стики с блестками! Фигурки с готовыми прическами можно установит на специальные ножки-подставку. Состав теста: вода, пшеничная мука, соль, консервант, краситель, масло, хлорид кальция, сорбат калия  Возраст: 5+ Материал: пластик, тесто; Комплект: 3 контейнера с тестом (100 гр.), 6 палочек теста (20 гр.), емкость для хранения, ножницы, фен, нож, расческа, машинка для стрижки, 2 фигурки, 2 подставки; размер упаковки:  26 х 35 х 8 см.	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-mister-testo-hair-style-19/	https://nicktoys.com.ua/wp-content/uploads/2019/12/71306-1-800x800.jpg	527502638	in stock	71306	Мистер Тесто > Наборы Для Лепки
351.00 UAH	Набор Для Творчества Мистер Тесто – Spaghetti, 26 Элем. (71303)	Ваш малыш любит угощать друзей и готовить еду? помогите создать ему собственное ресторан итальянской кухни с помощью набора  «Мистер тесто – Spaghetti»  (strateg 71303).  Большое количество разных видов вкусных итальянских блюд помогут воспроизвести специальная машинка для изготовления макарон, формочки, кухонный набор, пельменница и тарелочки для сервировки.  Можно сфантазировать любой вид вкусного угощения и вылепить его из специального теста. Тесто очень пластично, различные цвета легко смешиваются, оно не пачкает руки и может принимать любую форму.  Имеет яркие цвета и абсолютно безопасно. Дополнительный эффект блюдам придадут стики с блестками! А еще в комплекте есть сюрприз для маленького шеф-повара! Готовые блюда можно сервировать на тарелочках. В комплекте есть красочная инструкция с образцами готовых блюд. Состав теста: вода, пшеничная мука, соль, консервант, краситель, масло, хлорид кальция, сорбат калия.   Возраст: 5+ Материал: пластик, тесто; Комплект: 4 контейнера с тестом (100 гр.), 8 палочек теста (20 гр.), 2 емкости для хранения, 5 кухонных предметов, пельменница, машинка для макарон, 3 фигурных насадки , 2 тарелки, миска, инструкция; размер упаковки:  42 х 33 х 8 см.	https://nicktoys.com.ua/product/nabor-dlja-tvorchestva-mister-testo-spaghetti-26/	https://nicktoys.com.ua/wp-content/uploads/2019/10/71303-800x800.jpg	3036428492	in stock	71303	Мистер Тесто > Наборы Для Лепки
222.00 UAH	Игра “Дім знань” (Укр.) (30454)	Большой дом, в каждой квартире, которого живут забавные обитатели – животные, которые любят задавать интересные вопросы, ждут малыша в настольной игре «Дом знаний». Игра для компании до 6 человек – сможет заинтересовать не только детей, но и взрослых, даст возможность увлекательно провести время всей семье, при этом проявить свои способности и получить новые знания. В соответствии с очками, выпавшими на кубике, игроки передвигают фишку на игровом поле, на котором есть много заданий, загадок и подсказок, делающих игру еще интересней. Игровое поле украшено красочными рисунками с изображениями обитателей дома. В процессе игры необходимо ответить на вопросы зверюшек, разгадать загадки и преодолеть препятствия. Вопросы на карточках различные – из области математики, спорта, зоологии и сказок. Побеждает тот, кто первым придет к финишу – набрав максимальное количество очков за правильные ответы! Игра поможет в обучении и развитии ребенка. Правильные ответы на вопросы приведены в специальной книге знаний. Правила просты, но игра увлечет участников с первой партии. Перед началом игры большое игровое поле необходимо собрать – оно выполнено в виде пазла. Язык украинский.  Возраст: 6+ количество участников: от 2 до 6; Материал: картон; Комплект: игровое поле, кубик, 120 карточек с вопросами, 6 жетонов, ответы на вопросы, инструкция.	https://nicktoys.com.ua/product/igra-dim-znan-ukr-30454/	https://nicktoys.com.ua/wp-content/uploads/2019/10/30454-800x800.jpg	2824992282	in stock	30454	Настольные Игры > Новинки > Развлекательные Игры
222.00 UAH	Игра “Дом знаний” (Рус.) (30316)	Большой дом, в каждой квартире, которого живут забавные обитатели – животные, которые любят задавать интересные вопросы, ждут малыша в настольной игре «Дом знаний». Игра для компании до 6 человек – сможет заинтересовать не только детей, но и взрослых, даст возможность увлекательно провести время всей семье, при этом проявить свои способности и получить новые знания. В соответствии с очками, выпавшими на кубике, игроки передвигают фишку на игровом поле, на котором есть много заданий, загадок и подсказок, делающих игру еще интересней. Игровое поле украшено красочными рисунками с изображениями обитателей дома. В процессе игры необходимо ответить на вопросы зверюшек, разгадать загадки и преодолеть препятствия. Вопросы на карточках различные – из области математики, спорта, зоологии и сказок. Побеждает тот, кто первым придет к финишу – набрав максимальное количество очков за правильные ответы! Игра поможет в обучении и развитии ребенка. Правильные ответы на вопросы приведены в специальной книге знаний. Правила просты, но игра увлечет участников с первой партии. Перед началом игры большое игровое поле необходимо собрать – оно выполнено в виде пазла. Язык русский.  Возраст: 6+ количество участников: от 2 до 6; Материал: картон; Комплект: игровое поле, кубик, 120 карточек с вопросами, 6 жетонов, ответы на вопросы, инструкция.	https://nicktoys.com.ua/product/igra-dom-znanij-rus-30316/	https://nicktoys.com.ua/wp-content/uploads/2019/10/30316-800x800.jpg	2449897861	in stock	30316	Настольные Игры > Новинки > Развлекательные Игры
304.00 UAH	3D Деревянный Конструктор “Космічний Корабель – А-ВИНГ” (602)	Деревянный конструктор 3D «А-Винг» (602, strateg) – уникальная масштабная модель космического корабля, которую можно собрать. Большой набор, который включает качественные деревянные элементы и подробную инструкцию, надолго увлечет маленького любителя космической техники. Игрушка имеет отшлифованные элементы, которые являются безопасными для здоровья. Процесс сборки не сложен – необходимо вставлять деревянные фрагменты в пазы, постепенно собирая фигуру. Готовую 3D фигуру можно сделать украшением комнаты, поставить на видное место. Деревянные игрушки отличаются чистотой и гипоалергенностью, традиционно считаются наиболее простыми и при этом помогают развивать фантазию.  В процессе рукоделия развивается усидчивость, создание фигурки приносит удовлетворение и улучшает моторику рук.  Возраст: 6+ Комплектация: деревянные фрагменты, инструкция размер коробки: 27х27х4,5 см Материал: дерево	https://nicktoys.com.ua/product/3d-derevjannyj-konstruktor-kosmichnij-ko-2/	https://nicktoys.com.ua/wp-content/uploads/2019/12/602-1-800x800.jpg	3349680651	in stock	602	Детское Творчество > Конструктор Из Фанеры > Творчество Из Фанеры
