price	title	description	link	image_link	id	availability	product_type
1095 UAH	Босоножки Для Девочек Monika Pink	Подкладка: натуральная кожа. Материал верха: лак на основе микрофибры.	https://evie.ua/catalog/obuv_devochkam_2/leto/bosonozhki/monika_pink.html	https://evie.ua/upload/resize_cache/iblock/5ff/500_500_1/5ff85b4d4d94a349aff2ae7a81f0dcf6.jpg	14536	in stock	Обувь Девочкам > Лето > Босоножки
1095 UAH	Босоножки Для Девочек Minni Yellow	Подкладка: натуральная кожа. Материал верха: лак на основе микрофибры.	https://evie.ua/catalog/obuv_devochkam_2/leto/bosonozhki/minni_yellow.html	https://evie.ua/upload/resize_cache/iblock/205/500_500_1/205aa58f292c7b93e0ecbe200a823f5e.jpg	14556	in stock	Обувь Девочкам > Лето > Босоножки
1095 UAH	Босоножки Для Девочек Minni Pink	Подкладка: натуральная кожа. Материал верха: лак на основе микрофибры.	https://evie.ua/catalog/obuv_devochkam_2/leto/bosonozhki/minni_pink.html	https://evie.ua/upload/resize_cache/iblock/f52/500_500_1/f525e13000b80b6af0487ee1f591cc1b.jpg	14569	in stock	Обувь Девочкам > Лето > Босоножки
1095 UAH	Босоножки Для Девочек Minni Mirrow	Подкладка: натуральная кожа. Материал верха: лак на основе микрофибры.	https://evie.ua/catalog/obuv_devochkam_2/leto/bosonozhki/minni_mirrow.html	https://evie.ua/upload/resize_cache/iblock/e0c/500_500_1/e0cb1832f2ef3203dd624fc2a057efb3.jpg	14572	in stock	Обувь Девочкам > Лето > Босоножки
1095 UAH	Босоножки Для Девочек Minni Neon	Подкладка: натуральная кожа. Материал верха: лак на основе микрофибры.	https://evie.ua/catalog/obuv_devochkam_2/leto/bosonozhki/minni_neon.html	https://evie.ua/upload/resize_cache/iblock/834/500_500_1/834ddd0c3594813c0ca6d3d8277a54ae.jpg	14592	in stock	Обувь Девочкам > Лето > Босоножки
1095 UAH	Босоножки Для Девочек May Neon	Подкладка: натуральная кожа. Материал верха: лак на основе микрофибры.	https://evie.ua/catalog/obuv_devochkam_2/leto/bosonozhki/may_neon.html	https://evie.ua/upload/resize_cache/iblock/3ce/500_500_1/3ce5b4dc39781e0c07c09f1c38751b36.jpg	14615	in stock	Обувь Девочкам > Лето > Босоножки
1095 UAH	Босоножки Для Девочек Mary Bronze	Подкладка: натуральная кожа. Материал верха: лак на основе микрофибры.	https://evie.ua/catalog/obuv_devochkam_2/leto/bosonozhki/mary_bronze.html	https://evie.ua/upload/resize_cache/iblock/770/500_500_1/770f8f0ab99ad72988d3cbf248b2a74f.jpg	14652	in stock	Обувь Девочкам > Лето > Босоножки
1095 UAH	Босоножки Для Девочек Mary Beige	Подкладка: натуральная кожа. Материал верха: лак на основе микрофибры.	https://evie.ua/catalog/obuv_devochkam_2/leto/bosonozhki/mary_beige.html	https://evie.ua/upload/resize_cache/iblock/d4f/500_500_1/d4f498c7eff6402c380be9ea9e322132.jpg	14645	in stock	Обувь Девочкам > Лето > Босоножки
1395 UAH	Эспадрильи Для Девочек Эспадрильи Silver Neon	Подкладка: натуральная кожа. Материал верха: микрофибра с покрытие винил.	https://evie.ua/catalog/obuv_devochkam_2/leto/bosonozhki/espadrili_silver_neon.html	https://evie.ua/upload/resize_cache/iblock/6a2/500_500_1/6a20cc285f13e01c845b57c0b1f40cb8.JPG	12042	in stock	Обувь Девочкам > Лето > Босоножки
1395 UAH	Эспадрильи Для Девочек Эспадрильи Pudra Mirror	Подкладка: натуральня кожа. Материал верха: микрофибра с зеркальным покрытием.	https://evie.ua/catalog/obuv_devochkam_2/leto/bosonozhki/espadrili_pudra_mirror_.html	https://evie.ua/upload/resize_cache/iblock/296/500_500_1/29683078ee52ebdf02fd54524f1310a3.JPG	12000	in stock	Обувь Девочкам > Лето > Босоножки
1395 UAH	Эспадрильи Для Девочек Эспадрильи Zebra	Подкладка: кожа. Материал верха: натуральная кожа.	https://evie.ua/catalog/obuv_devochkam_2/leto/bosonozhki/espadrili_zebra_.html	https://evie.ua/upload/resize_cache/iblock/641/500_500_1/6410e353fbce0313aafe204a7bd9102e.jpg	12045	in stock	Обувь Девочкам > Лето > Босоножки
